15,speed,side_speed,distance,x,y,z,steer,gas,brake,done,gear,rpm,dx,dy,dz,time,throttle,brake,steering
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.44319915771484,-11.157000541687012,1124.4993896484375,945.6211547851562,10.23404140472412,770.3728637695312,-1.0,0.0,1.0,0.0,4.0,8294.7177734375,-0.3803575336933136,-0.012111990712583065,-0.9247561693191528,19.219999313354492;0.14,0.11,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.71920013427734,-12.34320068359375,1127.5594482421875,944.8713989257812,10.237114143371581,767.4061889648438,-1.0,0.0,1.0,0.0,4.0,8130.7197265625,-0.4154520332813263,-0.01049137208610773,-0.9095470905303955,19.260000228881836;0.46,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.65620422363281,-11.597400665283203,1129.685546875,944.3031005859375,10.240057182312011,765.3575439453125,-1.0,0.0,0.0,0.0,4.0,8014.7177734375,-0.44019514322280884,-0.008235745131969452,-0.8978639841079712,19.290000915527344;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.0155029296875,-10.717300415039062,1131.8499755859375,943.6375732421875,10.24509925842285,763.298095703125,-1.0,1.0,0.0,0.0,4.0,7905.716796875,-0.46568429470062256,-0.004759523086249828,-0.8849380612373352,19.31999969482422;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;70.9999008178711,-9.950199127197266,1134.0047607421875,942.9010620117188,10.24808235168457,761.2732543945312,-1.0,1.0,0.0,0.0,4.0,7820.55029296875,-0.4910411536693573,-0.002118871547281742,-0.8711339831352234,19.350000381469727;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.00420379638672,-9.069600105285645,1135.939453125,942.1693115234375,10.252699089050292,759.4822998046875,-1.0,1.0,0.0,0.0,4.0,7831.38427734375,-0.5136591792106628,-0.000721578486263752,-0.8579941987991333,19.3700008392334;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.05061340332031,-8.203800201416016,1139.2313232421875,940.779541015625,10.2614013671875,756.4985961914062,-1.0,1.0,0.0,0.0,4.0,7857.71826171875,-0.5516604781150818,0.0003848448395729065,-0.8340560793876648,19.420000076293945;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.09410095214844,-7.519000053405762,1141.1624755859375,939.8845825195312,10.26510066986084,754.7874145507812,-1.0,1.0,0.0,0.0,4.0,7902.38525390625,-0.5735974907875061,0.0007534883916378021,-0.8191366791725159,19.450000762939453;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.19700622558594,-6.518000602722168,1144.3076171875,938.2985229492188,10.268500518798827,752.0719604492188,-1.0,1.0,0.0,0.0,4.0,7891.21875,-0.6086096167564392,0.001392662525177002,-0.7934549450874329,19.489999771118164;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.2781982421875,-5.857300758361816,1146.595703125,937.0494384765625,10.269000244140624,750.1549682617188,-1.0,1.0,0.0,0.0,4.0,7916.052734375,-0.6334438920021057,0.001793447881937027,-0.7737748622894287,19.520000457763672;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.36140441894531,-5.2322001457214355,1148.88427734375,935.7239379882812,10.26800079345703,748.2893676757812,-1.0,1.0,0.0,0.0,4.0,7960.2197265625,-0.6577010750770569,0.002098526805639267,-0.7532765865325928,19.549999237060547;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.51900482177734,-4.400900363922119,1152.03466796875,933.7775268554688,10.263699722290038,745.812744140625,-1.0,1.0,0.0,0.0,4.0,7992.5537109375,-0.6900253295898438,0.002367353066802025,-0.7237687110900879,19.600000381469727;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.6290054321289,-3.8970000743865967,1153.970703125,932.5150146484375,10.261000823974609,744.3450317382812,-1.0,1.0,0.0,0.0,4.0,7993.720703125,-0.709240734577179,0.002477198839187622,-0.7049621343612671,19.6299991607666;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.78240966796875,-3.2081003189086914,1156.62646484375,930.704345703125,10.25660057067871,742.4026489257812,-1.0,1.0,0.0,0.0,4.0,8013.2216796875,-0.7347490191459656,0.002568209543824196,-0.6783210635185242,19.65999984741211;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.9144058227539,-2.630200147628784,1158.85498046875,929.1151123046875,10.253200721740722,740.8404541015625,-1.0,1.0,0.0,0.0,4.0,8070.05517578125,-0.7553678154945374,0.002596890553832054,-0.6552960276603699,19.690000534057617;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.093505859375,-1.870400071144104,1161.8074951171875,926.9191284179688,10.249100875854491,738.8674926757812,-1.0,1.0,0.0,0.0,4.0,8054.88916015625,-0.7815223932266235,0.002597598358988762,-0.6238719820976257,19.729999542236328;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.28280639648438,-1.1670000553131104,1164.6229248046875,924.73291015625,10.247000885009765,737.0939331054688,-1.0,1.0,0.0,0.0,4.0,7938.0576171875,-0.8051795363426208,0.002589937299489975,-0.593015193939209,19.770000457763672;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.42849731445312,-0.8585000038146973,1166.576171875,923.1671752929688,10.246000480651855,735.92626953125,-1.0,1.0,0.0,0.0,4.0,7992.05859375,-0.8208387494087219,0.0025973543524742126,-0.5711371302604675,19.799999237060547;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.6688003540039,-0.735200047492981,1169.6944580078125,920.598876953125,10.24520034790039,734.1582641601562,-1.0,1.0,0.0,0.0,4.0,7983.06103515625,-0.8445308208465576,0.002635890617966652,-0.5354893207550049,19.84000015258789;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.82050323486328,-0.7205000519752502,1171.658447265625,918.9420166015625,10.245000076293945,733.1038208007812,-1.0,1.0,0.0,0.0,4.0,8037.0625,-0.8586018085479736,0.002666773274540901,-0.5126178860664368,19.8700008392334;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.07400512695312,-0.7160000205039978,1174.9400634765625,916.113037109375,10.24400062561035,731.4410400390625,-1.0,1.0,0.0,0.0,4.0,8032.064453125,-0.880654513835907,0.0027178525924682617,-0.473751425743103,19.920000076293945;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.2383041381836,-0.7160000205039978,1177.06103515625,914.2461547851562,10.24400062561035,730.4346313476562,-1.0,1.0,0.0,0.0,4.0,8090.06591796875,-0.8939133882522583,0.002751236781477928,-0.4482309818267822,19.940000534057617;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.47470092773438,-0.7170999646186829,1180.140869140625,911.4854125976562,10.24300022125244,729.0700073242188,-1.0,1.0,0.0,0.0,4.0,8079.06787109375,-0.9117775559425354,0.0027999915182590485,-0.410675585269928,19.989999771118164;1.0,0.0,-1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.62760162353516,-0.7188000082969666,1182.1263427734375,909.6771240234375,10.24300022125244,728.2503662109375,-1.0,1.0,0.0,0.0,4.0,8057.0693359375,-0.9224108457565308,0.0028333980590105057,-0.3861868977546692,20.010000228881836;1.0,0.0,-0.65
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.8583984375,-0.7219001054763794,1185.149169921875,906.8829956054688,10.24400062561035,727.0975341796875,-1.0,1.0,0.0,0.0,4.0,8120.0712890625,-0.937285304069519,0.0028886348009109497,-0.34855180978775024,20.049999237060547;1.0,0.0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.03700256347656,-0.7110000252723694,1187.4404296875,904.7350463867188,10.24400062561035,726.300048828125,-0.22047244012355804,1.0,0.0,0.0,4.0,8087.07275390625,-0.9473959803581238,0.0029212459921836853,-0.32005107402801514,20.09000015258789;1.0,0.0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.33180236816406,-0.7487000226974487,1190.9263916015625,901.42529296875,10.24400062561035,725.2064819335938,0.0,1.0,0.0,0.0,4.0,8181.0751953125,-0.9596526026725769,0.002855990082025528,-0.28116005659103394,20.1299991607666;1.0,0.0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.52720642089844,-0.64000004529953,1193.158203125,899.28515625,10.24300022125244,724.5735473632812,0.0,1.0,0.0,0.0,4.0,8174.57568359375,-0.9651811718940735,0.0027352478355169296,-0.2615581154823303,20.15999984741211;1.0,0.0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.7738037109375,-0.5038000345230103,1195.9200439453125,896.6199951171875,10.240600776672363,723.8495483398438,0.0,1.0,0.0,0.0,4.0,8220.076171875,-0.9702038764953613,0.0025882385671138763,-0.2422696352005005,20.200000762939453;1.0,0.0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.95680236816406,-0.42229998111724854,1197.9404296875,894.6612548828125,10.236900520324706,723.3541870117188,0.0,1.0,0.0,0.0,4.0,8264.57421875,-0.9729641675949097,0.002507094293832779,-0.23094063997268677,20.229999542236328;1.0,0.0,0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;75.14041137695312,-0.3538000285625458,1199.966552734375,892.6913452148438,10.232400131225585,722.8801879882812,0.0,1.0,0.0,0.0,4.0,8233.0712890625,-0.9751453399658203,0.0024587567895650864,-0.22154873609542847,20.25;1.0,0.0,0.11
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;75.4280014038086,-0.26600000262260437,1203.127685546875,889.6090698242188,10.22500057220459,722.1780395507812,0.0,1.0,0.0,0.0,4.0,8317.0673828125,-0.9777040481567383,0.0024443278089165688,-0.20997273921966553,20.299999237060547;1.0,0.0,0.43
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;75.60050201416016,-0.22550001740455627,1205.01611328125,887.7637329101562,10.220000457763671,721.7769165039062,0.015748031437397003,1.0,0.0,0.0,4.0,8272.064453125,-0.9788546562194824,0.002471338491886854,-0.204539954662323,20.31999969482422;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;75.78680419921875,-0.21080000698566437,1207.059326171875,885.7647094726562,10.21560115814209,721.354248046875,0.36220473051071167,1.0,0.0,0.0,4.0,8326.0625,-0.9798600673675537,0.0025190035812556744,-0.19966882467269897,20.350000381469727;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;76.0724105834961,-0.4402000308036804,1210.248046875,882.6421508789062,10.209601593017577,720.7085571289062,1.0,1.0,0.0,0.0,4.0,8315.05859375,-0.9806745052337646,0.002578888088464737,-0.1956285834312439,20.389999389648438;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;76.27700805664062,-0.4500000476837158,1212.608154296875,880.3311767578125,10.208962631225585,720.2291870117188,1.0,1.0,0.0,0.0,4.0,8377.0546875,-0.9801580309867859,0.0018957315478473902,-0.19820618629455566,20.420000076293945;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;76.4684066772461,-0.3160000443458557,1214.822998046875,878.163818359375,10.211394500732421,719.7732543945312,1.0,1.0,0.0,0.0,4.0,8435.052734375,-0.9787083268165588,0.001294181332923472,-0.20524775981903076,20.450000762939453;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;76.73650360107422,-0.15049999952316284,1217.9630126953125,875.0970458984375,10.216993522644042,719.0994873046875,1.0,1.0,0.0,0.0,4.0,8422.048828125,-0.9752172231674194,0.0011092792265117168,-0.22123843431472778,20.489999771118164;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;76.92900085449219,-0.05550000071525574,1220.2679443359375,872.85302734375,10.221498680114745,718.572998046875,1.0,1.0,0.0,0.0,4.0,8482.044921875,-0.9716442823410034,0.0012446120381355286,-0.23643267154693604,20.520000457763672;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;77.08800506591797,0.012000000104308128,1222.1929931640625,870.9850463867188,10.226000022888183,718.1080322265625,1.0,1.0,0.0,0.0,4.0,8437.04296875,-0.9680291414260864,0.0014418112114071846,-0.25083404779434204,20.549999237060547;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;77.28230285644531,0.08100000768899918,1224.5843505859375,868.6746215820312,10.231168937683105,717.4912719726562,1.0,1.0,0.0,0.0,4.0,8499.0400390625,-0.9627155065536499,0.0017379214987158775,-0.2705041766166687,20.579999923706055;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;77.54230499267578,0.15650001168251038,1227.8353271484375,865.5547485351562,10.239541244506835,716.5776977539062,1.0,1.0,0.0,0.0,4.0,8488.0361328125,-0.9540780186653137,0.0021670442074537277,-0.2995367646217346,20.6200008392334;0.24,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;77.68260192871094,0.19100001454353333,1229.6204833984375,863.8534545898438,10.24362678527832,716.0372314453125,1.0,1.0,0.0,0.0,4.0,8534.033203125,-0.9486492276191711,0.002394106239080429,-0.31630557775497437,20.639999389648438;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;77.1030044555664,0.2216000258922577,1231.7890625,861.7997436523438,10.247388076782226,715.3411254882812,1.0,0.0,0.0,0.0,4.0,8497.701171875,-0.9413709044456482,0.0024253688752651215,-0.3373498320579529,20.670000076293945;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;76.0551986694336,0.2516000270843506,1235.005859375,858.7830200195312,10.250000190734863,714.2247924804688,1.0,0.0,0.0,0.0,4.0,8381.3720703125,-0.9290380477905273,0.0013879481703042984,-0.3699657917022705,20.709999084472656;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;75.33800506591797,0.26500001549720764,1237.2015380859375,856.7469482421875,10.249000740051269,713.4031982421875,1.0,0.0,0.0,0.0,4.0,8317.041015625,-0.9195168614387512,0.00035794079303741455,-0.3930339813232422,20.739999771118164;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;74.40910339355469,0.2766000032424927,1240.047119140625,854.139892578125,10.249000740051269,712.2632446289062,1.0,0.0,0.0,0.0,4.0,8216.7099609375,-0.9057921171188354,-0.0010720547288656235,-0.4237065315246582,20.780000686645508;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.73090362548828,0.28210002183914185,1242.121337890625,852.2638549804688,10.249000740051269,711.3784790039062,1.0,0.0,0.0,0.0,4.0,8109.8759765625,-0.8947755694389343,-0.0021038055419921875,-0.44650518894195557,20.809999465942383;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;73.05799865722656,0.2849000096321106,1244.1767578125,850.427734375,10.249000740051269,710.4549560546875,1.0,0.0,0.0,0.0,4.0,8044.375,-0.8829873204231262,-0.003089664503931999,-0.4693812131881714,20.829999923706055;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;72.46321105957031,0.28540003299713135,1245.9957275390625,848.823486328125,10.248000335693359,709.5978393554688,1.0,0.0,0.0,0.0,4.0,7996.041015625,-0.8718132376670837,-0.0039137788116931915,-0.48980700969696045,20.860000610351562;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;71.42680358886719,0.2880000174045563,1249.16162109375,846.0800170898438,10.2462007522583,708.0183715820312,1.0,0.0,0.0,0.0,4.0,7871.70556640625,-0.8506901264190674,-0.004693983122706413,-0.5256359577178955,20.899999618530273;0.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;70.7738037109375,0.2896000146865845,1251.153076171875,844.3890380859375,10.24400062561035,706.966552734375,1.0,0.0,0.0,0.0,4.0,7811.37109375,-0.8362798094749451,-0.004508351907134056,-0.5482691526412964,20.93000030517578;0.08,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;70.10350036621094,0.2915000319480896,1253.197021484375,842.684326171875,10.241500091552734,705.8390502929688,1.0,0.0,0.0,0.0,4.0,7747.037109375,-0.8205689787864685,-0.003827223554253578,-0.5715187191963196,20.959999084472656;0.52,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;69.09480285644531,0.288100004196167,1256.260498046875,840.1901245117188,10.239000511169433,704.0606689453125,1.0,0.0,0.0,0.0,4.0,7622.7021484375,-0.7952096462249756,-0.003550097346305847,-0.6063251495361328,21.0;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;68.46050262451172,0.28630000352859497,1258.1868896484375,838.66259765625,10.239000511169433,702.8869018554688,1.0,0.0,0.0,0.0,4.0,7562.3671875,-0.7781071066856384,-0.0038886014372110367,-0.6281062960624695,21.030000686645508;1.0,0.0,1.0
12.30271672369256,12.87934623691744,80.22378390010726,80.05577994075185,91.59973901315557,141.77019761234814,132.3501985262994,121.2871721718914,122.6572190280187,119.93792537060955,112.23512909359944,100.09900705898092,15.288669673288151,14.476556139722717,14.407495301835313;68.64900207519531,0.295600026845932,1261.33740234375,836.237548828125,10.239000511169433,700.8760986328125,1.0,1.0,0.0,0.0,4.0,7541.369140625,-0.7484633922576904,-0.0032619284465909004,-0.6631547808647156,21.079999923706055;1.0,0.0,1.0
