frame,wall_time,game_time,progress,path_tile_index,speed,side_speed,steer,gas,brake,gear,rpm,wetness,segment_heading_error,next_segment_heading_error,fl_material_id,fl_material_name,fl_contact,fl_slip,fl_icing,fl_dirt,fr_material_id,fr_material_name,fr_contact,fr_slip,fr_icing,fr_dirt,rl_material_id,rl_material_name,rl_contact,rl_slip,rl_icing,rl_dirt,rr_material_id,rr_material_name,rr_contact,rr_slip,rr_icing,rr_dirt
514,1777369192.593903,44.150002,0.000000,0,6.973801,0.000000,0.000000,0.000000,1.000000,0.000000,850.935547,0.000000,0.635435,0.635435,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
515,1777369192.600903,44.150002,0.000000,0,6.895201,0.000000,0.000000,0.000000,1.000000,0.000000,886.935547,0.000000,0.635397,0.635397,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
516,1777369192.607899,44.160000,0.000000,0,6.804501,0.000500,0.000000,0.000000,1.000000,0.000000,928.935547,0.000000,0.635355,0.635355,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
517,1777369192.613902,44.169998,0.000000,0,6.714601,0.001000,0.000000,0.000000,1.000000,0.000000,981.935547,0.000000,0.635316,0.635316,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
518,1777369192.621907,44.169998,0.000000,0,6.638401,0.001000,0.000000,0.000000,1.000000,0.000000,1050.935547,0.000000,0.635283,0.635283,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
519,1777369192.627899,44.180000,0.000000,0,6.550500,0.001000,0.000000,0.000000,1.000000,0.000000,1131.435547,0.000000,0.635247,0.635247,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
520,1777369192.635902,44.189999,0.000000,0,6.463601,0.001000,0.000000,0.000000,1.000000,0.000000,1211.935547,0.000000,0.635212,0.635212,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
521,1777369192.641899,44.189999,0.000000,0,6.390400,0.001000,0.000000,0.000000,1.000000,0.000000,1280.935547,0.000000,0.635183,0.635183,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
522,1777369192.647899,44.200001,0.000000,0,6.306000,0.001000,0.000000,0.000000,1.000000,0.000000,1361.435547,0.000000,0.635152,0.635152,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
523,1777369192.655900,44.209999,0.000000,0,6.222401,0.001000,0.000000,0.000000,1.000000,0.000000,1441.935547,0.000000,0.635122,0.635122,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
524,1777369192.661899,44.209999,0.000000,0,6.139800,0.001000,0.000000,0.000000,1.000000,0.000000,1522.435547,0.000000,0.635093,0.635093,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
525,1777369192.667902,44.220001,0.000000,0,6.070000,0.001000,0.000000,0.000000,1.000000,0.000000,1591.435547,0.000000,0.635070,0.635070,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
526,1777369192.676901,44.230000,0.000000,0,5.989201,0.001000,0.000000,0.000000,1.000000,0.000000,1671.935547,0.000000,0.635044,0.635044,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
527,1777369192.683900,44.230000,0.000000,0,5.909400,0.001000,0.000000,0.000000,1.000000,0.000000,1752.435547,0.000000,0.635019,0.635019,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
528,1777369192.688901,44.240002,0.000000,0,5.842000,0.001000,0.000000,0.000000,1.000000,0.000000,1821.435547,0.000000,0.634999,0.634999,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
529,1777369192.694901,44.250000,0.000000,0,5.764000,0.001000,0.000000,0.000000,1.000000,0.000000,1901.935547,0.000000,0.634976,0.634976,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
530,1777369192.702902,44.250000,0.000000,0,5.698000,0.001000,0.000000,0.000000,1.000000,0.000000,1970.935547,0.000000,0.634958,0.634958,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
531,1777369192.707899,44.259998,0.000000,0,5.622000,0.001000,0.000000,0.000000,1.000000,0.000000,2051.435547,0.000000,0.634938,0.634938,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
532,1777369192.713899,44.270000,0.000000,0,5.546801,0.001000,0.000000,0.000000,1.000000,0.000000,2131.935547,0.000000,0.634918,0.634918,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
533,1777369192.721904,44.270000,0.000000,0,5.483200,0.001000,0.000000,0.000000,1.000000,0.000000,2200.935547,0.000000,0.634902,0.634902,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
534,1777369192.727899,44.279999,0.000000,0,5.240000,0.001000,0.000000,0.000000,1.000000,0.000000,2138.935547,0.000000,0.634884,0.634884,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
535,1777369192.734905,44.290001,0.000000,0,4.926800,-0.011800,1.000000,0.000000,1.000000,0.000000,2019.935547,0.000000,0.634867,0.634867,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
536,1777369192.740900,44.290001,0.000000,0,4.653200,-0.050200,1.000000,0.000000,1.000000,0.000000,1917.935547,0.000000,0.634853,0.634853,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
537,1777369192.747899,44.299999,0.000000,0,4.326500,-0.100000,1.000000,0.000000,1.000000,0.000000,1798.935547,0.000000,0.634858,0.634858,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
538,1777369192.754899,44.310001,0.000000,0,3.993200,-0.151200,1.000000,0.000000,1.000000,0.000000,1679.935547,0.000000,0.634887,0.634887,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
539,1777369192.759899,44.310001,0.000000,0,3.650900,-0.200900,1.000000,0.000000,1.000000,0.000000,1560.935547,0.000000,0.634953,0.634953,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
540,1777369192.767899,44.320000,0.000000,0,3.347000,-0.239000,1.000000,0.000000,1.000000,0.000000,1458.935547,0.000000,0.635059,0.635059,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
541,1777369192.773898,44.330002,0.000000,0,2.985400,-0.280400,1.000000,0.000000,1.000000,0.000000,1339.935547,0.000000,0.635217,0.635217,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
542,1777369192.780899,44.330002,0.000000,0,2.665600,-0.311600,1.000000,0.000000,1.000000,0.000000,1237.935547,0.000000,0.635399,0.635399,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
543,1777369192.787899,44.340000,0.000000,0,2.289500,-0.317000,1.000000,0.000000,1.000000,0.000000,1118.935547,0.000000,0.635670,0.635670,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
544,1777369192.794907,44.349998,0.000000,0,1.910400,-0.306200,1.000000,0.000000,1.000000,0.000000,999.935547,0.000000,0.635981,0.635981,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
545,1777369192.801899,44.349998,0.000000,0,1.526800,-0.285900,1.000000,0.000000,1.000000,0.000000,880.935547,0.000000,0.636334,0.636334,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
546,1777369192.807911,44.360001,0.000000,0,1.193000,-0.261500,1.000000,0.000000,1.000000,0.000000,778.935547,0.000000,0.636666,0.636666,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
547,1777369192.814899,44.369999,0.000000,0,0.801600,-0.228600,1.000000,0.000000,1.000000,0.000000,713.935547,0.000000,0.637067,0.637067,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
548,1777369192.820898,44.369999,0.000000,0,0.464400,-0.194400,1.000000,0.000000,1.000000,0.000000,773.935547,0.000000,0.637423,0.637423,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
549,1777369192.828899,44.380001,0.000000,0,0.073500,-0.144000,1.000000,0.000000,1.000000,0.000000,843.935547,0.000000,0.637840,0.637840,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
550,1777369192.835903,44.389999,0.000000,0,-0.306200,-0.082800,1.000000,0.000000,1.000000,0.000000,913.935547,0.000000,0.638250,0.638250,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
551,1777369192.840903,44.389999,0.000000,0,-0.609800,-0.016200,1.000000,0.000000,1.000000,0.000000,973.935547,0.000000,0.638583,0.638583,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
552,1777369192.847900,44.400002,0.000000,0,-0.946500,0.055500,1.000000,0.000000,1.000000,0.000000,1043.935547,0.000000,0.638953,0.638953,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
553,1777369192.854901,44.410000,0.000000,0,-1.271200,0.119400,1.000000,0.000000,1.000000,0.000000,1113.935547,0.000000,0.639315,0.639315,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
554,1777369192.861904,44.410000,0.000000,0,-1.583400,0.169800,1.000000,0.000000,1.000000,0.000000,1183.935547,0.000000,0.639676,0.639676,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
555,1777369192.867899,44.419998,0.000000,0,-1.839500,0.203500,1.000000,0.000000,0.000000,0.000000,1243.935547,0.000000,0.639995,0.639995,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
556,1777369192.874899,44.430000,0.000000,0,-2.131600,0.237800,1.000000,0.000000,0.000000,0.000000,1313.935547,0.000000,0.640378,0.640378,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
557,1777369192.880901,44.430000,0.000000,0,-2.413700,0.265100,1.000000,0.000000,0.000000,0.000000,1383.935547,0.000000,0.640780,0.640780,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
558,1777369192.917904,44.439999,0.000000,0,-2.645500,0.284000,1.000000,0.000000,0.000000,0.000000,1443.935547,0.000000,0.641152,0.641152,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
559,1777369192.923902,44.470001,0.000000,0,-3.814600,0.359400,1.000000,0.000000,0.000000,0.000000,1521.935547,0.000000,0.643637,0.643637,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
560,1777369192.929904,44.480000,0.000000,0,-4.038000,0.370500,1.000000,0.000000,0.000000,0.000000,1533.085693,0.000000,0.644294,0.644294,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
561,1777369192.935901,44.490002,0.000000,0,-4.254200,0.380800,1.000000,0.000000,0.000000,0.000000,1575.235840,0.000000,0.644991,0.644991,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
562,1777369192.942903,44.490002,0.000000,0,-4.431800,0.389200,1.000000,0.000000,0.000000,0.000000,1644.235840,0.000000,0.645633,0.645633,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
563,1777369192.948899,44.500000,0.000000,0,-4.630000,0.398500,1.000000,0.000000,0.000000,0.000000,1724.735840,0.000000,0.646437,0.646437,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
564,1777369192.954898,44.509998,0.000000,0,-4.821600,0.407400,1.000000,0.000000,0.000000,0.000000,1805.235840,0.000000,0.647285,0.647285,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
565,1777369192.960898,44.509998,0.000000,0,-5.005700,0.415800,1.000000,0.000000,0.000000,0.000000,1885.735840,0.000000,0.648191,0.648191,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
566,1777369192.968901,44.520000,0.000000,0,-5.156500,0.422000,1.000000,0.000000,0.000000,0.000000,1954.735840,0.000000,0.649024,0.649024,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
567,1777369192.973906,44.529999,0.000000,0,-5.328400,0.429000,1.000000,0.000000,0.000000,0.000000,2035.235840,0.000000,0.650034,0.650034,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
568,1777369192.980897,44.529999,0.000000,0,-5.470600,0.435000,1.000000,0.000000,0.000000,0.000000,2104.235840,0.000000,0.650950,0.650950,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
569,1777369192.988901,44.540001,0.000000,0,-5.630500,0.442000,1.000000,0.000000,0.000000,0.000000,2184.735840,0.000000,0.652077,0.652077,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
570,1777369192.994899,44.549999,0.000000,0,-5.785800,0.448800,1.000000,0.000000,0.000000,0.000000,2265.235840,0.000000,0.653253,0.653253,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
571,1777369193.001908,44.549999,0.000000,0,-5.935600,0.455100,1.000000,0.000000,0.000000,0.000000,2345.735840,0.000000,0.654488,0.654488,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
572,1777369193.009900,44.560001,0.000000,0,-6.059500,0.460500,1.000000,0.000000,0.000000,0.000000,2414.735840,0.000000,0.655606,0.655606,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
573,1777369193.015903,44.570000,0.000000,0,-6.201400,0.466800,1.000000,0.000000,0.000000,0.000000,2495.235840,0.000000,0.656948,0.656948,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
574,1777369193.020898,44.570000,0.000000,0,-6.339300,0.473100,1.000000,0.000000,0.000000,0.000000,2575.735840,0.000000,0.658349,0.658349,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
575,1777369193.027918,44.580002,0.000000,0,-6.453500,0.478000,1.000000,0.000000,0.000000,0.000000,2572.235840,0.000000,0.659607,0.659607,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
576,1777369193.036903,44.590000,0.000000,0,-6.584200,0.483600,1.000000,0.000000,0.000000,0.000000,2580.235840,0.000000,0.661114,0.661114,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
577,1777369193.042900,44.590000,0.000000,0,-6.692800,0.488400,1.000000,0.000000,0.000000,0.000000,2649.235840,0.000000,0.662454,0.662454,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
578,1777369193.049898,44.599998,0.000000,0,-6.834000,0.494800,1.000000,0.000000,0.000000,0.000000,2741.235840,0.000000,0.664310,0.664310,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
579,1777369193.055900,44.610001,0.000000,0,-6.938001,0.499600,1.000000,0.000000,0.000000,0.000000,2781.236084,0.000000,0.665741,0.665741,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
580,1777369193.061898,44.610001,0.000000,0,-7.040000,0.504400,1.000000,0.000000,0.000000,0.000000,2763.235840,0.000000,0.667217,0.667217,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
581,1777369193.067899,44.619999,0.000000,0,-7.159000,0.509500,1.000000,0.000000,0.000000,0.000000,2814.735840,0.000000,0.668994,0.668994,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
582,1777369193.074901,44.630001,0.000000,0,-7.278000,0.514600,1.000000,0.000000,0.000000,0.000000,2895.236084,0.000000,0.670815,0.670815,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
583,1777369193.080898,44.630001,0.000000,0,-7.397000,0.520200,1.000000,0.000000,0.000000,0.000000,2975.735840,0.000000,0.672689,0.672689,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
584,1777369193.087898,44.639999,0.000000,0,-7.499001,0.524500,1.000000,0.000000,0.000000,0.000000,2972.235840,0.000000,0.674348,0.674348,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
585,1777369193.093903,44.650002,0.000000,0,-7.619201,0.529600,1.000000,0.000000,0.000000,0.000000,2980.236084,0.000000,0.676318,0.676318,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
586,1777369193.100901,44.650002,0.000000,0,-7.724800,0.534400,1.000000,0.000000,0.000000,0.000000,3049.235840,0.000000,0.678051,0.678051,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
587,1777369193.107903,44.660000,0.000000,0,-7.847500,0.540000,1.000000,0.000000,0.000000,0.000000,3129.735840,0.000000,0.680123,0.680123,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
588,1777369193.114902,44.669998,0.000000,0,-7.969800,0.545600,1.000000,0.000000,0.000000,0.000000,3210.236084,0.000000,0.682236,0.682236,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
589,1777369193.121906,44.669998,0.000000,0,-8.074201,0.550400,1.000000,0.000000,0.000000,0.000000,3279.235840,0.000000,0.684090,0.684090,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
590,1777369193.126899,44.680000,0.000000,0,-8.196000,0.555500,1.000000,0.000000,0.000000,0.000000,3287.235840,0.000000,0.686301,0.686301,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
591,1777369193.133897,44.689999,0.000000,0,-8.317801,0.560600,1.000000,0.000000,0.000000,0.000000,3295.236084,0.000000,0.688553,0.688553,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
592,1777369193.142899,44.689999,0.000000,0,-8.422200,0.565400,1.000000,0.000000,0.000000,0.000000,3364.235840,0.000000,0.690524,0.690524,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
593,1777369193.147899,44.700001,0.000000,0,-8.543501,0.570500,1.000000,0.000000,0.000000,0.000000,3444.735840,0.000000,0.692869,0.692869,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
594,1777369193.155900,44.709999,0.000000,0,-8.664600,0.575600,1.000000,0.000000,0.000000,0.000000,3496.236084,0.000000,0.695255,0.695255,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
