frame,wall_time,game_time,progress,path_tile_index,speed,side_speed,steer,gas,brake,gear,rpm,wetness,segment_heading_error,next_segment_heading_error,fl_material_id,fl_material_name,fl_contact,fl_slip,fl_icing,fl_dirt,fr_material_id,fr_material_name,fr_contact,fr_slip,fr_icing,fr_dirt,rl_material_id,rl_material_name,rl_contact,rl_slip,rl_icing,rl_dirt,rr_material_id,rr_material_name,rr_contact,rr_slip,rr_icing,rr_dirt
178,1777369150.633871,2.180000,16.666667,1,29.107201,-0.155800,0.000000,1.000000,0.000000,2.000000,6421.085938,0.000000,0.034168,0.034168,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
179,1777369150.642889,2.190000,16.666667,1,29.184002,-0.149500,0.000000,1.000000,0.000000,2.000000,6359.085938,0.000000,0.035000,0.035000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
180,1777369150.652885,2.200000,16.666667,1,29.250002,-0.144200,0.000000,1.000000,0.000000,2.000000,6285.585938,0.000000,0.035690,0.035690,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
181,1777369150.662866,2.210000,16.666667,1,29.403502,-0.133000,0.000000,1.000000,0.000000,2.000000,6446.585938,0.000000,0.037170,0.037170,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
182,1777369150.671865,2.220000,16.666667,1,29.479803,-0.127600,0.000000,1.000000,0.000000,2.000000,6470.086426,0.000000,0.037862,0.037862,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
183,1777369150.681874,2.230000,16.666667,1,29.622002,-0.118500,0.000000,1.000000,0.000000,2.000000,6391.585938,0.000000,0.039051,0.039051,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
184,1777369150.690864,2.240000,16.666667,1,29.687901,-0.114300,0.000000,1.000000,0.000000,2.000000,6460.585938,0.000000,0.039570,0.039570,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
185,1777369150.700867,2.240000,16.666667,1,29.764202,-0.109400,0.000000,1.000000,0.000000,2.000000,6541.085938,0.000000,0.040140,0.040140,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
186,1777369150.710885,2.260000,16.666667,1,29.905903,-0.101400,0.000000,1.000000,0.000000,2.000000,6533.835938,0.000000,0.041118,0.041118,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
187,1777369150.721866,2.260000,16.666667,1,29.982203,-0.097200,0.000000,1.000000,0.000000,2.000000,6514.585938,0.000000,0.041604,0.041604,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
188,1777369150.730864,2.280000,16.666667,1,30.134802,-0.089000,0.000000,1.000000,0.000000,2.000000,6618.586426,0.000000,0.042512,0.042512,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
189,1777369150.739867,2.280000,16.666667,1,30.200203,-0.086000,0.000000,1.000000,0.000000,2.000000,6602.085938,0.000000,0.042874,0.042874,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
190,1777369150.751872,2.300000,16.666667,1,30.341902,-0.079500,0.000000,1.000000,0.000000,2.000000,6708.835938,0.000000,0.043611,0.043611,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
191,1777369150.760865,2.310000,16.666667,1,30.494501,-0.072500,0.000000,1.000000,0.000000,2.000000,6670.335938,0.000000,0.044329,0.044329,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
192,1777369150.769865,2.320000,16.666667,1,30.570801,-0.069000,0.000000,1.000000,0.000000,2.000000,6679.586426,0.000000,0.044665,0.044665,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
193,1777369150.778867,2.320000,16.666667,1,30.636202,-0.066000,0.000000,1.000000,0.000000,2.000000,6748.585938,0.000000,0.044939,0.044939,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
194,1777369150.787866,2.340000,16.666667,1,30.776899,-0.059600,0.000000,1.000000,0.000000,2.000000,6741.335938,0.000000,0.045497,0.045497,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
195,1777369150.797865,2.340000,16.666667,1,30.853203,-0.056800,0.000000,1.000000,0.000000,2.000000,6722.085938,0.000000,0.045775,0.045775,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
196,1777369150.806866,2.350000,16.666667,1,30.929001,-0.054000,0.000000,1.000000,0.000000,2.000000,6774.085938,0.000000,0.046041,0.046041,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
197,1777369150.815870,2.360000,16.666667,1,31.070202,-0.048800,0.000000,1.000000,0.000000,2.000000,6809.585938,0.000000,0.046503,0.046503,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
198,1777369150.825866,2.370000,16.666667,1,31.146000,-0.046000,0.000000,1.000000,0.000000,2.000000,6790.335938,0.000000,0.046734,0.046734,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
199,1777369150.834866,2.380000,16.666667,1,31.287201,-0.040800,0.000000,1.000000,0.000000,2.000000,6868.585938,0.000000,0.047136,0.047136,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
200,1777369150.843868,2.390000,16.666667,1,31.363003,-0.038500,0.000000,1.000000,0.000000,2.000000,6877.835938,0.000000,0.047337,0.047337,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
201,1777369150.853865,2.400000,16.666667,1,31.438602,-0.036400,0.000000,1.000000,0.000000,2.000000,6887.086426,0.000000,0.047529,0.047529,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
202,1777369150.861867,2.410000,16.666667,1,31.579502,-0.032500,0.000000,1.000000,0.000000,2.000000,6965.335938,0.000000,0.047861,0.047861,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
203,1777369150.872869,2.420000,16.666667,1,31.655602,-0.019400,-1.000000,1.000000,0.000000,2.000000,6946.086426,0.000000,0.048030,0.048030,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
204,1777369150.881870,2.430000,16.666667,1,31.795502,0.070500,-1.000000,1.000000,0.000000,2.000000,6981.585938,0.000000,0.048366,0.048366,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
205,1777369150.889865,2.440000,16.666667,1,31.859501,0.123100,-1.000000,1.000000,0.000000,2.000000,7036.335938,0.000000,0.048554,0.048554,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
206,1777369150.899867,2.440000,16.666667,1,31.933002,0.186800,-1.000000,1.000000,0.000000,2.000000,7017.085938,0.000000,0.048846,0.048846,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
207,1777369150.908873,2.460000,16.666667,1,32.067101,0.300200,-1.000000,1.000000,0.000000,2.000000,6995.585938,0.000000,0.049620,0.049620,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
208,1777369150.917867,2.460000,16.666667,1,32.137802,0.357600,-1.000000,1.000000,0.000000,2.000000,7076.085938,0.000000,0.050215,0.050215,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
209,1777369150.927866,2.480000,16.666667,1,32.282402,0.316000,0.000000,1.000000,0.000000,2.000000,7066.086426,0.000000,0.051786,0.051786,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
210,1777369150.935867,2.480000,16.666667,1,32.346600,0.256000,0.000000,1.000000,0.000000,2.000000,7049.585938,0.000000,0.052592,0.052592,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
211,1777369150.945867,2.490000,16.666667,1,32.422001,0.178000,0.000000,1.000000,0.000000,2.000000,7101.585938,0.000000,0.053592,0.053592,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
212,1777369150.954877,2.500000,16.666667,1,32.562405,0.027200,0.000000,1.000000,0.000000,2.000000,7137.085938,0.000000,0.055531,0.055531,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
213,1777369150.964865,2.510000,16.666667,1,32.638504,-0.051000,0.000000,1.000000,0.000000,2.000000,7117.835938,0.000000,0.056572,0.056572,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
214,1777369150.973866,2.520000,16.666667,1,32.780201,-0.142000,0.000000,1.000000,0.000000,2.000000,7196.085938,0.000000,0.058420,0.058420,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
215,1777369150.982865,2.530000,16.666667,1,32.856503,-0.163500,0.000000,1.000000,0.000000,2.000000,7205.335938,0.000000,0.059344,0.059344,16,Asphalt,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
216,1777369150.992867,2.540000,16.666667,1,32.921803,-0.179400,0.000000,1.000000,0.000000,2.000000,7203.085938,0.000000,0.060112,0.060112,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
217,1777369151.002865,2.550000,16.666667,1,33.074001,-0.225000,0.000000,1.000000,0.000000,2.000000,7292.835938,0.000000,0.061759,0.061759,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
218,1777369151.011867,2.560000,16.666667,1,33.151001,-0.242600,0.000000,1.000000,0.000000,2.000000,7273.586426,0.000000,0.062531,0.062531,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
219,1777369151.020870,2.570000,16.666667,1,33.294502,-0.254000,0.000000,1.000000,0.000000,2.000000,7309.085938,0.000000,0.063862,0.063862,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
220,1777369151.030868,2.580000,16.666667,1,33.372604,-0.254400,0.000000,1.000000,0.000000,2.000000,7361.086426,0.000000,0.064536,0.064536,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
221,1777369151.039865,2.580000,33.333333,2,33.440399,-0.252600,0.000000,1.000000,0.000000,2.000000,7344.585938,0.000000,0.065087,0.065087,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
222,1777369151.048866,2.600000,33.333333,2,33.601402,-0.242200,0.000000,1.000000,0.000000,2.000000,7334.586426,0.000000,0.066292,0.066292,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
223,1777369151.057864,2.600000,33.333333,2,33.671600,-0.236800,0.000000,1.000000,0.000000,2.000000,7403.585938,0.000000,0.066777,0.066777,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000
224,1777369151.066866,2.620000,33.333333,2,33.825100,-0.227100,0.000000,1.000000,0.000000,2.000000,7396.335938,0.000000,0.067770,0.067770,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
225,1777369151.075867,2.620000,33.333333,2,33.909801,-0.248800,0.000000,1.000000,0.000000,2.000000,7377.085938,0.000000,0.068271,0.068271,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,16,Asphalt,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
226,1777369151.085866,2.630000,33.333333,2,33.965004,-0.278500,0.000000,1.000000,0.000000,2.000000,7415.335938,0.000000,0.068753,0.068753,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
227,1777369151.094865,2.640000,33.333333,2,33.998402,-0.359600,0.000000,1.000000,0.000000,2.000000,7507.085938,0.000000,0.069629,0.069629,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
228,1777369151.102865,2.650000,33.333333,2,34.000999,-0.409500,0.000000,1.000000,0.000000,2.000000,7549.085938,0.000000,0.070102,0.070102,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
229,1777369151.112867,2.660000,33.333333,2,34.003601,-0.452200,0.000000,1.000000,0.000000,2.000000,7585.085938,0.000000,0.070510,0.070510,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
230,1777369151.121871,2.670000,33.333333,2,34.012505,-0.553500,0.000000,1.000000,0.000000,2.000000,7669.085938,0.000000,0.071466,0.071466,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
231,1777369151.135866,2.680000,33.333333,2,34.017803,-0.604600,0.000000,1.000000,0.000000,2.000000,7711.086426,0.000000,0.071949,0.071949,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
232,1777369151.144866,2.690000,33.333333,2,34.029999,-0.699500,0.000000,1.000000,0.000000,2.000000,7789.085938,0.000000,0.072851,0.072851,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
233,1777369151.153877,2.700000,33.333333,2,34.045403,-0.794400,0.000000,1.000000,0.000000,2.000000,7867.085938,0.000000,0.073762,0.073762,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
234,1777369151.157871,2.710000,33.333333,2,34.054501,-0.846000,0.000000,1.000000,0.000000,2.000000,7909.085938,0.000000,0.074256,0.074256,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
235,1777369151.161865,2.720000,33.333333,2,34.062599,-0.890400,0.000000,1.000000,0.000000,2.000000,7945.085938,0.000000,0.074682,0.074682,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
236,1777369151.168399,2.720000,33.333333,2,34.073803,-0.942200,0.000000,1.000000,0.000000,2.000000,7987.085938,0.000000,0.075181,0.075181,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
237,1777369151.175951,2.730000,33.333333,2,34.085503,-0.994000,0.000000,1.000000,0.000000,2.000000,8029.085938,0.000000,0.075682,0.075682,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
238,1777369151.182479,2.740000,33.333333,2,34.095802,-1.038500,0.000000,1.000000,0.000000,2.000000,8065.085938,0.000000,0.076114,0.076114,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
239,1777369151.189019,2.740000,33.333333,2,34.108402,-1.091000,0.000000,1.000000,0.000000,2.000000,8107.085938,0.000000,0.076620,0.076620,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
240,1777369151.195547,2.750000,33.333333,2,34.122505,-1.143500,0.000000,1.000000,0.000000,2.000000,8149.085938,0.000000,0.077129,0.077129,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
241,1777369151.202087,2.760000,33.333333,2,34.135101,-1.188600,0.000000,1.000000,0.000000,2.000000,8185.085938,0.000000,0.077567,0.077567,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
242,1777369151.208630,2.760000,33.333333,2,34.149803,-1.241800,0.000000,1.000000,0.000000,2.000000,8227.085938,0.000000,0.078081,0.078081,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
243,1777369151.215172,2.770000,33.333333,2,34.166000,-1.295000,0.000000,1.000000,0.000000,2.000000,8269.085938,0.000000,0.078597,0.078597,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
244,1777369151.221701,2.780000,33.333333,2,34.183002,-1.348200,0.000000,1.000000,0.000000,2.000000,8311.085938,0.000000,0.079116,0.079116,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
245,1777369151.228224,2.780000,33.333333,2,34.198002,-1.393800,0.000000,1.000000,0.000000,2.000000,8347.085938,0.000000,0.079562,0.079562,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
246,1777369151.234753,2.790000,33.333333,2,34.216003,-1.447500,0.000000,1.000000,0.000000,2.000000,8389.085938,0.000000,0.080086,0.080086,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
247,1777369151.243275,2.800000,33.333333,2,34.231800,-1.493700,0.000000,1.000000,0.000000,2.000000,8425.085938,0.000000,0.080538,0.080538,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
248,1777369151.249275,2.800000,33.333333,2,34.251400,-1.547600,0.000000,1.000000,0.000000,2.000000,8467.085938,0.000000,0.081066,0.081066,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
249,1777369151.255805,2.810000,33.333333,2,34.272003,-1.602000,0.000000,1.000000,0.000000,2.000000,8509.085938,0.000000,0.081598,0.081598,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000,80,XXX_Null,0,0.000000,0.000000,0.000000
250,1777369151.262339,2.820000,33.333333,2,34.291801,-1.656800,0.000000,1.000000,0.000000,2.000000,8551.085938,0.000000,0.082132,0.082132,80,XXX_Null,1,0.000000,0.000000,0.000300,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
251,1777369151.268870,2.820000,33.333333,2,34.306202,-1.704200,0.000000,1.000000,0.000000,2.000000,8587.085938,0.000000,0.082592,0.082592,80,XXX_Null,1,0.000000,0.000000,0.001200,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
252,1777369151.275411,2.830000,33.333333,2,34.367001,-1.680500,0.000000,1.000000,0.000000,2.000000,8549.085938,0.000000,0.083125,0.083125,6,Dirt,1,0.500000,0.000000,0.002250,80,XXX_Null,1,0.500000,0.000000,0.000750,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
253,1777369151.281942,2.840000,33.333333,2,34.422203,-1.635400,0.000000,1.000000,0.000000,2.000000,8493.085938,0.000000,0.083645,0.083645,6,Dirt,1,1.000000,0.000000,0.003300,6,Dirt,1,1.000000,0.000000,0.001800,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
254,1777369151.288476,2.840000,33.333333,2,34.419800,-1.618600,0.000000,1.000000,0.000000,2.000000,8475.085938,0.000000,0.084064,0.084064,6,Dirt,1,1.000000,0.000000,0.004200,6,Dirt,1,1.000000,0.000000,0.002700,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
255,1777369151.296000,2.850000,33.333333,2,34.388000,-1.591500,0.000000,1.000000,0.000000,2.000000,8454.085938,0.000000,0.084524,0.084524,6,Dirt,1,1.000000,0.000000,0.005250,6,Dirt,1,1.000000,0.000000,0.003750,80,XXX_Null,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
